片名,年份,语言,第一语言,筛选原因,导演,类型,制片国家/地区,豆瓣评分,评价人数,剧情简介,Gemini评价,Region,Language_Category,Decade,Is_Dialect,来源URL
谎言西西里,2016,汉语普通话 / 韩语 / 英语,汉语普通话,外语为主(外语2/中文1),林育贤,爱情,中国大陆,5.2,16207,影片讲述了韩国男孩俊浩（李准基 饰）以隐形方式默默守护心爱女友小悠（周冬雨 饰），并帮助其重启人生和爱情的故事。此次跨国“牵手”不仅发生在摩登都市上海，足迹还将远至充满美丽传说的意大利西西里，上演一场跨越国界和地域的动人恋情。,经典电影暂无评价,China,Chinese,2010s,1,https://movie.douban.com/subject/26271094/
赏金猎人,2016,汉语普通话 / 韩语 / 泰语 / 英语,汉语普通话,外语为主(外语3/中文1),申太罗,剧情 / 喜剧 / 动作,中国大陆 / 韩国 / 中国香港,5.1,37710,李山（李敏镐 饰）和阿Yo（钟汉良 饰）曾经同为国际刑警，后因任务失败被一同革职，当起了私人保镖。在一起看似普通的爆炸案中，两人与由凌芯（唐嫣 饰）、Swan（吴千语 饰）和宝宝（樊少皇 饰）组成的赏金三人组狭路相逢，一番冲突较量后，他们组成了专门缉捕罪犯、维护社会安宁的赏金天团，在经历了连番惊险的任务后，五人凭着各自的绝技，成功挫败了连环恐怖袭击，抓住了幕后操控的黑手。,经典电影暂无评价,China,Chinese,2010s,1,https://movie.douban.com/subject/21941770/
超能太阳鸭,2016,俄语 / 英语 / 汉语普通话,俄语,外语为第一语言,维克多·拉基索夫,剧情 / 喜剧 / 动画,俄罗斯 / 美国 / 中国大陆,5.0,1057,在遥远的东方世界，有一座与世无争的世外仙境“太阳岛”，岛主之子龙威是一个典型的“网瘾+废柴”少年，却整天做着展翅高飞，拯救世界的白日梦，因为根据古老的预言，当整个世界陷入邪恶黑暗的时候，太阳岛上的太阳鸭就会出现并带领大家对抗邪恶，保护每一寸土地都能照到阳光，滋润万物生长，不受到邪恶力量的威胁。多年后的某一天，绿头鸭军团意外来到太阳岛，东方鸭与绿头鸭之间的矛盾对抗打破了太阳岛长久以来的平静生活，意外的是身为太阳岛岛主之子的龙威与绿头鸭司令的女儿艾瑞卡，却在东方鸭、太阳鸭的高压对峙下陷入到了甜蜜恋爱之中，然而就在双方剑拔弩张战况愈演愈烈之际，那个被众人遗忘的“黑暗寓言”却在邪恶女巫婥特的布局下悄然发生……黑暗降临之际，曾经的“废柴+网瘾少年”的龙威能否突破宿命，成为拯救世界的鸭界超级英雄——太阳鸭呢？,经典电影暂无评价,Europe,Chinese,2010s,1,https://movie.douban.com/subject/26341315/
长城,2016,英语 / 汉语普通话,英语,外语为第一语言,张艺谋,动作 / 奇幻 / 冒险,中国大陆 / 美国,4.9,367869,电影《长城》讲述了在古代，一支中国精英部队为保卫人类，在举世闻名的长城上与怪兽饕餮进行生死决战的故事。欧洲雇佣军威廉（马特·达蒙 Matt Damon 饰）与同伴佩罗·托瓦尔（佩德罗·帕斯卡 Pedro Pascal 饰）不远万里来到中国盗取火药配方，意外发现了长城是为抵御60年降临人间一次的饕餮所建。长城内部机关重重，宛如“陆上航母”，由无影禁军世代镇守。在这里，威廉见识了饕餮的凶残，也见证了无影禁军的精锐和勇敢，并被这群战士之间的信任和牺牲所感动，义无反顾地加入到了共同守护人类的战斗当中。,经典电影暂无评价,China,Chinese,2010s,1,https://movie.douban.com/subject/6982558/
阿尼,2016,菲律宾语 / 他加禄语 / 汉语普通话 / 闽南语 / 英语,菲律宾语,外语为第一语言,邹隆娜,短片,中国台湾 / 菲律宾,6.3,165,Docked at the port of Kaohsiung， Filipino seaman Arnie buys a ring with the help of his mates， to propose to his girlfriend back home. The supposedly happiest moment of his life soon takes a downward spiral when he finds out she is pregnant - but he is not the father of the child.,,China,Chinese,2010s,1,https://movie.douban.com/subject/26787079/
龙之诞生,2016,英语 / 汉语普通话,英语,外语为第一语言,乔治·诺非,剧情 / 传记 / 动作,美国 / 中国大陆 / 加拿大,5.1,729,功夫片传奇影星李小龙的生平故事即将被好莱坞搬上大银幕，这部影片叫做《龙之诞生》(Birth of the Dragon)，由QED国际和Groundswell制片公司联合制作，影片不仅是李小龙生平传记，也会是一部功夫动作片。故事将集中在李小龙较少人谈及的一面，包括1965年在旧金山他与另一武林高手黄泽民的闭门决斗。,,North_America,Chinese,2010s,1,https://movie.douban.com/subject/22552302/
下海,2017,法语 / 汉语普通话,法语,外语为第一语言,奥利维耶·梅斯,剧情,比利时 / 法国 / 瑞士 / 中国大陆,7.0,14862,上世纪90年代末东北爆发大规模下岗潮，女性失业尤为严重。很多女人听说当法国保姆能赚钱，便不惜背上巨债出国。到巴黎后发现求生无路，只好去“站街”。比利时导演奥利维耶偶然遇到她们，进行了长期调查，并找到王小帅任监制，以此拍摄出电影《下海》。,经典电影暂无评价,Europe,Chinese,2010s,1,https://movie.douban.com/subject/27170563/
侠盗联盟,2017,汉语普通话 / 英语 / 法语 / 俄语,汉语普通话,外语为主(外语3/中文1),冯德伦,动作 / 冒险,中国大陆 / 中国香港 / 捷克,5.2,61703,十七世纪西班牙皇室赠送给中国皇帝的礼物GAIA，而今虽然被分为森之瞳、灵之泉、命之翼三份，却依然价值连城，令人垂涎。出狱不久的江洋大盗张丹（刘德华 饰）将目标锁定在这几件宝物上，他找到资深黑客小宝（杨祐宁 饰）以及女贼叶红（舒淇 饰），成功混进戛纳拍卖会场， 在交手多次的法国警探皮埃尔（让·雷诺 饰）鼻子底下偷走了命之翼，最终交到幕后老板金刚（曾志伟 饰）的手上。连上坐牢前偷到的森之瞳，只差最后的灵之泉即可将GAIA重新合在一起。而就在此时，皮埃尔找到当初遭到张丹背叛的前女友Amber Li（张静初 饰），展开对大盗们新一轮的追捕……,影片在亮丽的欧洲风光中上演夺宝奇兵，节奏明快，高科技盗宝戏设计巧妙，是合格的爆米花动作片。,China,Chinese,2010s,1,https://movie.douban.com/subject/25858758/
功夫瑜伽,2017,汉语普通话 / 英语 / 印地语 / 阿拉伯语,汉语普通话,外语为主(外语3/中文1),唐季礼,喜剧 / 动作 / 冒险,中国大陆 / 印度,5.0,169676,考古学教授Jack（成龙 饰）多年没有踏出学校，校长和学生都对他添油加醋的历史半信半疑。一次授课后，一个印度女孩找到Jack，用一张千年地图吸引了Jack的目光。于是Jack和挚友的儿子李琼斯（李治廷 饰）、助教小光（张艺兴 饰）组成“寻宝小分队”，为“神秘宝石”展开冒险，在迪拜和土豪飙车，在冰岛潜入神秘冰穴，在印度大战土狼，和印度贵族斗舞，动作喜剧再升级，打笑全世界。,《功夫瑜伽》延续了成龙招牌式的全球夺宝、动作格斗与谐趣喜剧，印度异域风情与迪拜豪车漂移的视效商业性极佳。,China,Chinese,2010s,1,https://movie.douban.com/subject/26182910/
咖啡风暴,2017,意大利语 / 法语 / 汉语普通话 / 弗拉芒语,意大利语,外语为第一语言,克里斯提诺·波顿,剧情,意大利 / 中国大陆 / 比利时,5.4,401,电影《咖啡风暴》在中国、意大利、比利时取景拍摄，讲述了三段感人至深的故事，展现了不同文化背景下多样的人文情怀。影片利用咖啡悠久的历史、丰富的味觉体验和地域差异等特征，展现了当代世界面临的种种挑战。,,Europe,Chinese,2010s,1,https://movie.douban.com/subject/26649225/
唐人街1871,2017,英语 / 汉语普通话,英语,外语为第一语言,梁普智,剧情 / 历史 / 西部,中国香港 / 美国,4.6,679,影片背景设定在1871年洛杉矶中国城大屠杀的悲惨历史事件。透过一对华裔情侣扣人心弦的爱情故事，反映了种族偏见和对移民的不友善，以及连带造成的社会冲突。,,China,Chinese,2010s,1,https://movie.douban.com/subject/26812861/
天梯：蔡国强的艺术,2017,英语 / 汉语普通话 / 闽南语 / 日语,英语,外语为第一语言,凯文·麦克唐纳,纪录片,中国大陆 / 美国,8.6,36203,《天梯：蔡国强的艺术》是当今世界最重要艺术家之一蔡国强的首部电影纪录片。既是一个从中国出发、成为具国际影响力艺术家的励志故事，也体现着新时代中国人的追求和精神。本片由奥斯卡金奖导演凯文·麦克唐纳（Kevin Macdonald）耗时两年，从纽约、布宜诺斯艾利斯、上海、北京、浏阳到家乡泉州，遍访艺术家的工作现场及其亲友、工作伙伴和专家，无限度深入蔡国强的工作和生活，并从数千小时的珍贵历史影像素材撷取精华，讲述蔡国强 80 年代从泉州出发，30 年来在五大洲不同文化间成长，并走向国际舞台成为享誉全球的爆破艺术家。纪录片中也揭露他壮观艺术背后的另一个真实—内心的脆弱、挣扎、妥协，和对家人、故乡、祖国土地深厚内敛的家国情怀。影片主线《天梯》—— 一座500米高的金色焰火梯子嘶吼着拔地而起，与无垠宇宙对话。这是蔡国强少年时代仰望天空、摸云摘星的梦想，二十多年来在世界不同地方屡试屡败，却从未放弃。2015年6月黎明，泉州小渔村惠屿岛海边，在国内技术专家和当地数百村民的帮助和见证下，他再次一搏，把《天梯》作为献给百岁奶奶和家乡的礼物……,《天梯：蔡国强的艺术》以客观写实的镜头视角与深厚温暖的人文关怀，真实记录了生命的坚韧与伟大，具有极高的人文与艺术价值。,China,Chinese,2010s,1,https://movie.douban.com/subject/26679188/
时间去哪儿了,2017,汉语普通话 / 葡萄牙语 / 俄语 / 印地语 / 英语,汉语普通话,外语为主(外语4/中文1),贾樟柯 / 沃尔特·塞勒斯 / 马德哈尔·班达卡 / 贾梅尔·奎比卡 / 阿列克谢·费多尔琴科,剧情,中国大陆 / 巴西 / 俄罗斯 / 印度 / 南非,6.0,4782,金砖国家首部合作影片《时间去哪儿了》由贾樟柯监制，汇聚五位来自中国、俄罗斯、印度、巴西、南非的电影导演，以“不忘初心”的态度，分别以“时间去哪儿了”为主题拍摄一部电影短片，以自己的独特视角，讲述出自己对时间和情感的不同理解。五部短片依次为：巴西导演沃尔特·塞勒斯《颤抖的大地》、俄罗斯导演阿历斯基·费朵奇科《呼吸》、印度导演马德哈尔·班达卡《孟买迷雾》、南非导演贾梅尔·奎比卡《重生》以及中国导演贾樟柯《逢春》。,五位导演以不同的文化视角，通过多元的视听风格，共同探讨了时间流逝与人类情感的联结。,China,Chinese,2010s,1,https://movie.douban.com/subject/27025637/
杀破狼·贪狼,2017,粤语 / 泰语 / 英语,粤语,外语为主(外语2/中文1),叶伟信,剧情 / 动作,中国香港 / 中国大陆,7.0,159460,香港警察李忠志（古天乐 饰）得知女儿芝（陈汉娜 饰）于泰国旅游间莫名失踪，即亲赴泰国报警求助。负责案件的华人探员崔杰（吴樾 饰），应允让他一同调查，却想不到李忠志利用媒体呼吁市民提供线索。 一条意外拍下芝被捉走的片段上载至警方网站，却被神秘删除。崔杰即连同好友兼同袍Tak（托尼·贾 饰）同赴寻找片主，却遇神秘人马截足灭证，狭路相逢，展开追截并与之搏斗。李忠志与崔杰两人逐步调查，却发现案中有案，并开始意识凶手背后神秘势力非他们能对付……,影片以宏大悲壮的战争史诗与凌厉的动作美学，深刻探讨了家国情怀、江湖道义与人性抉择。,China,Chinese,2010s,1,https://movie.douban.com/subject/26826398/
极致追击,2017,英语 / 汉语普通话,英语,外语为第一语言,查尔斯·马丁,动作 / 犯罪 / 冒险,中国大陆,3.4,4372,前SAS特工，声名显赫的安保专家丹尼·斯特拉顿（奥兰多·布鲁姆 Orlando Bloom 饰）遭遇了人生中最大的劫难：藏品被盗，女友离去，身败名裂。沉寂已久的他决定东山再起，一次看似简单的任务背后，却藏着更为惊人的阴谋。面对警方的误会，队友的背叛，爱人的失踪，反派的追 杀，他该何去何从……,经典电影暂无评价,China,Chinese,2010s,1,https://movie.douban.com/subject/26426099/
白色女孩,2017,粤语 / 英语 / 日语,粤语,外语为主(外语2/中文1),杜可风 / 孙明莉,剧情,中国香港 / 日本,4.3,431,香港最后一座渔村里的苍白少女，在父亲形同牢笼的过度照顾下。一天，她在旧皮箱中发现了母亲的遗物，开始思索自己的身世。到晚上，她从家中溜出去见坂元。坂元是一位栖身于废弃村屋的流浪者。屋内有一间暗房和一面镜子，让她从另一个角度看世界。同时，村内出现一批心怀不轨的游客。她一边追寻离家母亲的踪迹，也试图聆听自己内心的声音。渔村会如何？村民将如何反应？《香港三部曲》监制白海初执导筒的《白色女孩》，邀来四座金马奖最佳摄影杜可风联合执导兼掌镜、日本男星小田切让，与金马奖最佳男配角得主白只携手演出。,,China,Chinese,2010s,1,https://movie.douban.com/subject/27098418/
